ID_Properti,Alamat,Kota,Tipe_Properti,Harga_Beli_Properti,Harga_Jual_Properti,Biaya_Operasional_Tahunan,Kenaikan_Harga,Kelas_Fasilitas_Sekitar,Luas_Bangunan,Usia_Properti
PID2197,Jl Ahmad Dahlan,Banyuwangi,Gudang,2836467078,3132490398,1203089776.1331182,12,Universitas;Kantor;Pusat Perbelanjaan,662,18
PID2198,Jl Mayor Bismo,Kediri,Ruko,5974262166,6448504097,1343096342.3458788,8,Sekolah;Universitas;Transportasi Umum,405,45
PID2199,Jl Teuku Umar,Tulung Agung,Komplek Perumahan,2431218226,2732862436,24312182.26,1,Pabrik,816,22
PID2200,Jl Tunjungan,Surabaya,Ruko,5925690013,6771238127,1948304284.874783,9,Kantor;Pusat Perbelanjaan;Transportasi Umum,428,6
PID2201,Jl Diponegoro,Surabaya,Ruko,1891575297,2146833237,587202834.6098633,9,Sekolah;Universitas;Transportasi Umum,399,37
PID2202,Jl Tanjung,Blitar,Komplek Perumahan,6188349900,7135952769,61883499.0,1,Pabrik;Taman;Sekolah,618,21
PID2203,Jl Pemuda,Surabaya,Ruko,4143175840,4766561940,1423021109.297983,11,Objek Wisata;Pusat Hiburan,825,8
PID2204,Jl Mayjend Sungkono,Surabaya,Gedung,6067314201,6473809783,2770468034.4896216,15,Objek Wisata;Pusat Hiburan,357,24
PID2205,Jl Pahlawan,Tulung Agung,Komplek Perumahan,6568257296,7483823132,2893014769.422967,7,Sekolah;Taman;Pusat Perbelanjaan,310,35
PID2206,Jl Soekarno Hatta,Malang,Komplek Perumahan,4457879588,4782545720,1628974562.1645956,9,Kantor;Transportasi Umum,695,41
PID2207,Jl Panglima Sudirman,Tulung Agung,Rumah Tunggal,8000846108,8299427690,2431445657.3319697,15,Pusat Perbelanjaan;Pusat Hiburan,710,6
PID2208,Jl Tunjungan,Surabaya,Rumah Tunggal,4826231143,5596319769,1498808481.3711317,12,Objek Wisata;Pusat Hiburan,416,17
PID2209,Jl Mawar,Banyuwangi,Gudang,8870100302,10345496290,2416468520.487739,8,Universitas;Kantor;Pusat Perbelanjaan,458,29
PID2210,Jl Diponegoro,Surabaya,Ruko,801159171,825157597,337768499.819591,7,Sekolah;Universitas;Transportasi Umum,178,9
PID2211,Jl Cokroaminoto,Madiun,Gudang,8728210196,10129347695,2967905870.243791,8,Universitas;Transportasi Umum;Kafe,453,41
PID2212,Jl Diponegoro,Madiun,Rumah Tunggal,1602489698,1822238814,708724777.1734723,10,Pusat Perbelanjaan;Pusat Hiburan,685,36
PID2213,Jl Mawar,Banyuwangi,Ruko,4056358042,4247449975,1132188111.0953934,13,Pusat Perbelanjaan;Pusat Hiburan,472,43
PID2214,Jl Pemuda,Surabaya,Apartemen,5286644236,5940037800,1877953943.8097563,8,Sekolah;Universitas;Transportasi Umum,358,34
PID2215,Jl RA Kartini,Tulung Agung,Rumah Tunggal,7262311433,7589308023,3565628671.0581245,8,Kantor;Transportasi Umum,814,30
PID2216,Jl Bhayangkara,Mojokerto,Gudang,6948923491,7516171664,1528560977.7266948,6,Sekolah;Taman;Pusat Perbelanjaan,357,17
PID2217,Jl Ijen Nirwana,Malang,Gudang,4004643033,4771911339,40046430.33,1,"Pabrik, Taman",241,23
PID2218,Jl Oro Oro Ombo,Batu,Gudang,7336227073,8643030556,73362270.73,1,Pabrik,280,43
PID2219,Jl Panglima Sudirman,Pasuruan,Ruko,6667178486,6867294253,3239954357.169734,13,Pusat Perbelanjaan;Pusat Hiburan,903,48
PID2220,Jl Raya Sidoarjo,Sidoharjo,Gudang,1097521715,1156794578,238469171.53400886,6,Sekolah;Taman;Pusat Perbelanjaan,920,45
PID2221,Jl Panglima Sudirman,Tulung Agung,Gudang,3636439153,4308487544,53796959.228792116,2,"Pabrik, Taman",987,32
PID2222,Jl Raya Sidoarjo,Sidoharjo,Komplek Perumahan,6676018128,7392172601,1523224414.8626082,7,Kantor;Transportasi Umum,140,14
PID2223,Jl Raya Gempol,Sidoharjo,Rumah Tunggal,8046066099,8449518273,214715551.92133522,3,"Pabrik, Taman",109,34
PID2224,Jl Jayanegara,Mojokerto,Komplek Perumahan,6080334432,7182689707,2112120888.2663999,8,Kantor;Transportasi Umum,829,34
PID2225,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,5835497083,6790016821,2605978350.5436645,7,Kantor;Transportasi Umum,123,45
PID2226,Jl Pahlawan,Pasuruan,Rumah Tunggal,6580158896,7882407360,2727740958.776493,9,Kantor;Transportasi Umum,707,18
PID2227,Jl Joyoboyo,Kediri,Komplek Perumahan,2525584193,2805309770,813739780.6342564,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,641,47
PID2228,Jl Dhoho,Kediri,Ruko,2085047809,2210364529,856139897.5775316,7,Sekolah;Universitas;Transportasi Umum,928,8
PID2229,Jl Mayjend Sungkono,Surabaya,Komplek Perumahan,5397246780,5561821084,2383825168.5368047,8,Sekolah;Universitas;Transportasi Umum,715,43
PID2230,Jl Raya Krian,Sidoharjo,Ruko,4925303625,5900424062,2213754563.2033014,8,Kantor;Transportasi Umum,652,27
PID2231,Jl Ijen Nirwana,Malang,Rumah Tunggal,8240043300,9210917669,145619863.5569259,2,Pabrik,184,32
PID2232,Jl Soekarno Hatta,Malang,Ruko,7583270642,8858034059,2190486048.3745418,7,Objek Wisata,414,17
PID2233,Jl Oro Oro Ombo,Batu,Gudang,4185518440,4682539419,55085694.773441456,3,Pabrik;Taman;Sekolah,671,28
PID2234,Jl Brigjend Slamet Riyadi,Malang,Gudang,6350273737,7421691710,180210539.39337865,3,Pabrik;Taman;Sekolah,306,47
PID2235,Jl Pemuda,Surabaya,Gedung,3543638985,3689659196,923871346.280765,7,Objek Wisata,669,6
PID2236,Jl Soekarno Hatta,Malang,Vila,6726155841,8066461459,2875746180.6770854,12,Universitas;Kantor;Pusat Perbelanjaan,527,9
PID2237,Jl Brigjend Slamet Riyadi,Malang,Apartemen,6428065873,7334115438,2740376478.784183,9,Kantor;Transportasi Umum,439,21
PID2238,Jl Ijen Nirwana,Malang,Apartemen,3245129681,3628438631,738894208.6002071,6,Universitas;Transportasi Umum;Kafe,662,25
PID2239,Jl Brigjend Slamet Riyadi,Malang,Apartemen,6429236825,7360412148,2110261946.2797735,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,159,42
PID2240,Jl Ahmad Yani,Blitar,Ruko,7074680205,8131689052,1477631737.0573165,8,Kantor;Transportasi Umum,409,25
PID2241,Jl Raya Krian,Sidoharjo,Rumah Tunggal,4988263999,5730693628,1766728410.4763968,8,Universitas;Pusat Perbelanjaan;Transportasi Umum,307,36
PID2242,Jl Diponegoro,Surabaya,Gedung,4330637816,4921301588,2127987947.3836718,7,Sekolah;Universitas;Transportasi Umum,842,50
PID2243,Jl Raya Buring,Malang,Rumah Tunggal,3784050844,4318509266,37840508.44,1,Pabrik;Taman;Sekolah,933,16
PID2244,Jl Raya Sidoarjo,Sidoharjo,Gudang,4544483834,5374366373,1740103233.1565285,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,155,18
PID2245,Jl Gubeng,Surabaya,Rumah Tunggal,8726565647,10182141817,4228359570.0030036,6,Universitas;Transportasi Umum,134,8
PID2246,Jl Mawar,Banyuwangi,Gudang,1801798117,2132744418,18017981.17,1,Pabrik;Taman;Sekolah,505,37
PID2247,Jl Gubeng,Surabaya,Rumah Tunggal,5858336492,6593627320,58583364.92,1,"Pabrik, Taman",482,20
PID2248,Jl Oro Oro Ombo,Batu,Vila,1516772497,1688277210,494622938.8003243,9,Kantor;Transportasi Umum,169,22
PID2249,Jl Panglima Sudirman,Pasuruan,Ruko,5862026065,5958688126,2825985372.2658725,7,Sekolah;Universitas;Transportasi Umum,677,11
PID2250,Jl Anjasmoro,Blitar,Komplek Perumahan,7261814531,8061720140,2316859229.995061,7,Sekolah;Universitas;Transportasi Umum,98,25
PID2251,Jl Pemuda,Surabaya,Gedung,5069555228,5237224193,1824842574.4459548,6,Sekolah;Taman;Pusat Perbelanjaan,698,6
PID2252,Jl Mayjend Sungkono,Surabaya,Apartemen,5713259002,6211281525,1796257532.3404832,9,Sekolah;Universitas;Transportasi Umum,997,46
PID2253,Jl Gubeng,Surabaya,Apartemen,1071048699,1117002130,521387576.94893485,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,566,30
PID2254,Jl A Yani,Banyuwangi,Rumah Tunggal,3450650286,4126635145,1550456033.3824637,6,Sekolah;Taman;Pusat Perbelanjaan,791,6
PID2255,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,6897971061,6987179066,74401249.59188148,4,Objek Wisata,910,37
PID2256,Jl Pahlawan,Madiun,Gudang,4072238275,4457316320,1722323312.4154155,7,Sekolah;Taman;Pusat Perbelanjaan,883,49
PID2257,Jl Gubeng,Surabaya,Rumah Tunggal,5358598191,6190338135,58451340.88743566,2,"Pabrik, Taman",982,19
PID2258,Jl Joyoboyo,Kediri,Rumah Tunggal,5826081875,6699916157,1615137045.2584352,9,Kantor;Transportasi Umum,436,31
PID2259,Jl Anjasmoro,Blitar,Gudang,6059185883,7267784064,60591858.83,1,Pabrik;Taman;Sekolah,452,28
PID2260,Jl Oro Oro Ombo,Batu,Ruko,1200242457,1312571043,266563081.909615,7,Universitas;Transportasi Umum,978,45
PID2261,Jl Veteran,Blitar,Ruko,4948759474,5602020449,1148239333.8986468,8,Sekolah;Universitas;Transportasi Umum,505,46
PID2262,Jl Pemuda,Surabaya,Ruko,8327200843,8645954618,2848316096.0682616,15,Pusat Perbelanjaan;Pusat Hiburan,985,19
PID2263,Jl Hayam Wuruk,Pasuruan,Komplek Perumahan,7603653952,8006324397,2579539926.740537,7,Objek Wisata,198,30
PID2264,Jl Ahmad Yani,Blitar,Komplek Perumahan,5344660464,5547305186,1748306365.4707472,12,Kantor;Pusat Perbelanjaan;Transportasi Umum,201,11
PID2265,Jl Mojopahit,Mojokerto,Rumah Tunggal,4560182492,4924750319,53616914.19854516,3,"Pabrik, Taman",620,14
PID2266,Jl Tunjungan,Surabaya,Gedung,5134373393,5605746761,2297849300.025087,7,Sekolah;Taman;Pusat Perbelanjaan,808,38
PID2267,Jl Pahlawan,Tulung Agung,Gudang,4208193688,4610864063,1856120203.5807903,6,Sekolah;Taman;Pusat Perbelanjaan,384,16
PID2268,Jl Mayjend Sungkono,Surabaya,Apartemen,2283222368,2470480104,729355230.8109254,8,Sekolah;Universitas;Transportasi Umum,534,43
PID2269,Jl Brigjend Slamet Riyadi,Malang,Vila,4228477984,4443888712,881970135.2625235,6,Sekolah;Taman;Pusat Perbelanjaan,660,9
PID2270,Jl Brigjend Slamet Riyadi,Malang,Vila,4332718169,5015209392,1070943864.5109718,7,Kantor;Transportasi Umum,463,40
PID2271,Jl Soekarno Hatta,Malang,Komplek Perumahan,4133433067,4808866177,1542716213.4982786,9,Sekolah;Universitas;Transportasi Umum,988,28
PID2272,Jl Ijen Nirwana,Malang,Vila,5009427146,5611505254,1894553507.2410576,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,995,50
PID2273,Jl A Yani,Banyuwangi,Komplek Perumahan,5396644756,5919464679,133911200.98254283,3,"Pabrik, Taman",631,6
PID2274,Jl Soekarno Hatta,Malang,Rumah Tunggal,3074394934,3560002653,1299302972.7972345,9,Universitas;Transportasi Umum,362,44
PID2275,Jl Tunjungan,Surabaya,Rumah Tunggal,3810826394,3996580901,953111882.9602413,8,Universitas;Transportasi Umum,323,30
PID2276,Jl Mayjend Sungkono,Surabaya,Gudang,6086094917,6344344437,126008583.49582212,3,Pabrik;Taman;Sekolah,334,24
PID2277,Jl Tunjungan,Surabaya,Rumah Tunggal,3178175965,3340596223,1072514940.6305994,15,Pusat Perbelanjaan;Pusat Hiburan,909,38
PID2278,Jl Mawar,Banyuwangi,Komplek Perumahan,8498271909,9827173164,98872333.36817959,4,Objek Wisata,83,33
PID2279,Jl Brigjend Slamet Riyadi,Malang,Ruko,2594287915,2768105759,1024723827.4522833,6,Sekolah;Taman;Pusat Perbelanjaan,753,49
PID2280,Jl Raya Buring,Malang,Ruko,4456373247,4757839954,1860927830.3927393,12,Universitas;Kantor;Pusat Perbelanjaan,502,24
PID2281,Jl Brigjend Slamet Riyadi,Malang,Rumah Tunggal,7975142256,9011889071,2071060711.677719,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,809,13
PID2282,Jl Tunjungan,Surabaya,Gedung,1428197925,1493536512,366444935.8597255,15,Pusat Perbelanjaan;Pusat Hiburan,347,38
PID2283,Jl Gubeng,Surabaya,Gedung,5976303125,7133066674,2316787460.10557,9,Kantor;Pusat Perbelanjaan;Transportasi Umum,536,26
PID2284,Jl Dhoho,Kediri,Rumah Tunggal,6022651170,7106627215,1810417872.1053355,7,Universitas;Transportasi Umum;Kafe,466,39
PID2285,Jl Ijen Nirwana,Malang,Apartemen,5886731077,6205096513,2431421668.616535,13,Pusat Perbelanjaan;Pusat Hiburan,885,23
PID2286,Jl Joyoboyo,Kediri,Rumah Tunggal,5487855614,5665358275,114728455.86357294,3,Pabrik;Taman;Sekolah,962,21
PID2287,Jl Gubeng,Surabaya,Rumah Tunggal,876862368,968409995,8768623.68,1,Pabrik;Taman;Sekolah,929,38
PID2288,Jl Mayjend Sungkono,Surabaya,Gudang,8356241259,9781294006,132710553.86916788,2,Pabrik,653,16
PID2289,Jl Pattimura,Batu,Rumah Tunggal,1676532629,1906739140,614676729.3079723,6,Universitas;Transportasi Umum,979,47
PID2290,Jl Brigjend Slamet Riyadi,Malang,Gudang,6765203458,7289776040,67652034.58,1,Pabrik,880,42
PID2291,Jl Anjasmoro,Blitar,Komplek Perumahan,7745711888,8913371551,3473293497.3440204,12,Universitas;Kantor;Pusat Perbelanjaan,469,38
PID2292,Jl Tunjungan,Surabaya,Rumah Tunggal,6076881900,7217246828,1777902114.2422385,11,Kantor;Pusat Perbelanjaan;Transportasi Umum,367,6
PID2293,Jl Oro Oro Ombo,Batu,Ruko,7580054925,7888135898,2002208750.2886426,9,Objek Wisata;Pusat Hiburan,313,46
PID2294,Jl Gubeng,Surabaya,Komplek Perumahan,6869068479,7627161892,2122154760.5189302,7,Kantor;Transportasi Umum,626,8
PID2295,Jl Tunjungan,Surabaya,Komplek Perumahan,8034497154,9426494652,2056761146.7832808,14,Objek Wisata;Pusat Hiburan,524,40
PID2296,Jl Gubeng,Surabaya,Komplek Perumahan,6832451009,7898780928,68324510.09,1,Pabrik;Taman;Sekolah,841,21
PID2297,Jl Gubeng,Surabaya,Apartemen,1823556236,2030470279,536116533.99552184,7,Sekolah;Universitas;Transportasi Umum,595,44
PID2298,Jl Pemuda,Surabaya,Apartemen,3265281535,3762888079,1179602633.4187434,9,Kantor;Pusat Perbelanjaan;Transportasi Umum,513,34
PID2299,Jl Dhoho,Kediri,Ruko,2469825410,2699397866,812559040.3487136,14,Objek Wisata;Pusat Hiburan,139,43
PID2300,Jl Tunjungan,Surabaya,Komplek Perumahan,1184882122,1415601141,444821917.46015775,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,944,11
PID2301,Jl Gubeng,Surabaya,Komplek Perumahan,868345519,881672451,8683455.19,1,Pabrik,138,24
PID2302,Jl Soekarno Hatta,Malang,Ruko,7094158681,8075811466,2276711390.6373935,15,Pusat Perbelanjaan;Pusat Hiburan,860,12
PID2303,Jl Diponegoro,Surabaya,Rumah Tunggal,4374913062,4901793399,1741117739.4542885,8,Kantor;Transportasi Umum,411,42
PID2304,Jl Diponegoro,Surabaya,Rumah Tunggal,4461091707,4756767145,928338505.1023723,9,Universitas;Transportasi Umum;Kafe,362,33
PID2305,Jl Soekarno Hatta,Malang,Rumah Tunggal,4942299942,5569495086,143796343.63725126,3,Pabrik;Taman;Sekolah,698,34
PID2306,Jl Raya Gempol,Sidoharjo,Ruko,4389403786,5181454958,1266482451.0485125,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,909,42
PID2307,Jl Ijen Nirwana,Malang,Ruko,5617360258,6628676987,2004111145.9968867,8,Universitas;Transportasi Umum,996,36
PID2308,Jl Oro Oro Ombo,Batu,Rumah Tunggal,5324141834,6002360685,2115137455.3212652,7,Objek Wisata,649,6
PID2309,Jl Tunjungan,Surabaya,Gedung,4766162457,5251015165,1472870908.9223864,7,Universitas;Transportasi Umum,408,36
PID2310,Jl Gubeng,Surabaya,Gedung,2819137324,3250757501,710846600.8177985,7,Universitas;Transportasi Umum;Kafe,303,33
PID2311,Jl Tunjungan,Surabaya,Rumah Tunggal,7332549719,7475366401,2440352876.27955,9,Kantor;Transportasi Umum,481,14
PID2312,Jl Raya Gempol,Sidoharjo,Ruko,3537997371,4072970435,1464131198.6754987,7,Sekolah;Taman;Pusat Perbelanjaan,580,7
PID2313,Jl Brigjend Slamet Riyadi,Malang,Vila,4870837895,5083832460,2294602628.530095,8,Universitas;Transportasi Umum,912,11
PID2314,Jl Soekarno Hatta,Malang,Komplek Perumahan,8485353653,9890175034,2705033542.0983124,10,Universitas;Kantor;Pusat Perbelanjaan,736,35
PID2315,Jl Panglima Sudirman,Tulung Agung,Rumah Tunggal,3906571140,4039356212,845608224.4641359,6,Sekolah;Taman;Pusat Perbelanjaan,845,17
PID2316,Jl Suroyo,Pasuruan,Rumah Tunggal,2513929517,2931919644,1188396267.7434804,7,Sekolah;Universitas;Transportasi Umum,467,27
PID2317,Jl Raya Sidoarjo,Sidoharjo,Gudang,5144149688,5459826986,2198074238.27586,6,Universitas;Transportasi Umum;Kafe,202,24
PID2318,Jl Trunojoyo,Madiun,Rumah Tunggal,2060339315,2265629988,29598785.450032674,2,"Pabrik, Taman",167,46
PID2319,Jl Diponegoro,Surabaya,Gudang,5723806823,5895982150,57238068.230000004,1,Pabrik,226,49
PID2320,Jl Raya Panderman,Batu,Ruko,4060413656,4241599872,1606136609.0732355,15,Pusat Perbelanjaan;Pusat Hiburan,449,25
PID2321,Jl Soekarno Hatta,Malang,Apartemen,8777626366,9563895257,4177957683.286381,8,Kantor;Transportasi Umum,700,50
PID2322,Jl Brigjend Slamet Riyadi,Malang,Vila,1776488014,1807712891,565565031.182664,9,Sekolah;Universitas;Transportasi Umum,184,13
PID2323,Jl Diponegoro,Madiun,Rumah Tunggal,6590272914,6891408010,1488246968.9048476,9,Universitas;Transportasi Umum;Kafe,157,43
PID2324,Jl Ijen Nirwana,Malang,Komplek Perumahan,3199565780,3600182357,1322564230.7058628,7,Objek Wisata,368,32
PID2325,Jl Raya Panderman,Batu,Vila,8049761606,9255025135,2032204013.8761911,9,Universitas;Transportasi Umum;Kafe,276,49
PID2326,Jl Diponegoro,Madiun,Ruko,5581471183,6401721352,90649940.42651321,5,Objek Wisata,205,9
PID2327,Jl Mayjend Sungkono,Surabaya,Apartemen,3891103130,4211230864,1244816316.0905414,13,Pusat Perbelanjaan;Pusat Hiburan,591,9
PID2328,Jl A Yani,Banyuwangi,Gudang,1666227382,1897319494,495621972.3794217,6,Sekolah;Taman;Pusat Perbelanjaan,394,22
PID2329,Jl Mayjend Sungkono,Surabaya,Ruko,8257897933,8951555809,2037219770.032122,7,Sekolah;Taman;Pusat Perbelanjaan,395,25
PID2330,Jl Hayam Wuruk,Pasuruan,Ruko,2359096890,2707222378,510699197.9984773,6,Objek Wisata,638,21
PID2331,Jl Gubeng,Surabaya,Ruko,7762984324,8657460851,1926291560.565265,7,Universitas;Transportasi Umum,315,36
PID2332,Jl Soekarno Hatta,Malang,Apartemen,1601074827,1642389953,42688438.328394845,5,Objek Wisata,821,25
PID2333,Jl Raya Buring,Malang,Ruko,5904328686,7065740839,2340035943.001384,6,Objek Wisata,328,34
PID2334,Jl Brigjend Slamet Riyadi,Malang,Gudang,7156252762,7899100384,102851731.18938637,2,Pabrik;Taman;Sekolah,720,38
PID2335,Jl Raya Gempol,Sidoharjo,Gudang,4921424930,5087874111,2051251834.9773247,7,Objek Wisata,527,48
PID2336,Jl Gubeng,Surabaya,Komplek Perumahan,6471163831,7580548918,1993742488.6683712,8,Universitas;Transportasi Umum;Kafe,583,49
PID2337,Jl Raya Buring,Malang,Komplek Perumahan,5673002313,5792313345,2657164677.3961754,11,Universitas;Kantor;Pusat Perbelanjaan,766,25
PID2338,Jl Ijen Nirwana,Malang,Vila,8279473351,8610264348,2132677451.5583067,6,Universitas;Transportasi Umum,145,41
PID2339,Jl Veteran,Blitar,Komplek Perumahan,1073601577,1254634033,445659294.91048104,9,Universitas;Transportasi Umum;Kafe,698,36
PID2340,Jl Teuku Umar,Tulung Agung,Rumah Tunggal,1660157776,1884771431,16601577.76,1,"Pabrik, Taman",270,30
PID2341,Jl Oro Oro Ombo,Batu,Rumah Tunggal,2419540601,2650868752,50647584.504645355,3,Pabrik,682,27
PID2342,Jl Ahmad Yani,Sidoharjo,Rumah Tunggal,5976414564,6220788216,1389063761.595221,6,Sekolah;Taman;Pusat Perbelanjaan,407,8
PID2343,Jl Diponegoro,Surabaya,Rumah Tunggal,4161619785,4348875309,71940869.10081057,2,Pabrik,952,9
PID2344,Jl Soekarno Hatta,Malang,Komplek Perumahan,7996578217,9060935128,3902657589.78696,9,Universitas;Transportasi Umum;Kafe,346,7
PID2345,Jl Ahmad Dahlan,Banyuwangi,Gudang,7770790957,8556227244,2098720755.5859067,7,Universitas;Pusat Perbelanjaan;Transportasi Umum,448,22
PID2346,Jl Mojopahit,Mojokerto,Komplek Perumahan,1391404732,1407620835,442966445.92042744,8,Sekolah;Universitas;Transportasi Umum,661,38
PID2347,Jl Raya Krian,Sidoharjo,Komplek Perumahan,2642231978,2861769093,1053720142.6680849,7,Kantor;Transportasi Umum,915,42
PID2348,Jl Gubeng,Surabaya,Apartemen,7003631086,7229551479,2050888309.8349726,12,Pusat Perbelanjaan;Pusat Hiburan,405,12
PID2349,Jl Soekarno Hatta,Malang,Vila,5906535250,6452428179,2700828313.775738,6,Objek Wisata,798,39
PID2350,Jl Tunjungan,Surabaya,Rumah Tunggal,6752075605,7861071525,67520756.05,1,Pabrik,937,16
PID2351,Jl Raya Panderman,Batu,Rumah Tunggal,3163605298,3596714802,31636052.98,1,Pabrik,410,50
PID2352,Jl Hayam Wuruk,Pasuruan,Rumah Tunggal,7802655041,8617716241,3437347387.161247,8,Universitas;Transportasi Umum,762,16
PID2353,Jl Raya Buring,Malang,Komplek Perumahan,8688037510,10211027850,3850632297.788583,11,Pusat Perbelanjaan;Pusat Hiburan,734,7
PID2354,Jl Diponegoro,Surabaya,Rumah Tunggal,8282110234,9476701982,122806990.60667352,3,Pabrik,291,21
PID2355,Jl Tunjungan,Surabaya,Komplek Perumahan,7879584751,8814559063,148686091.7415255,3,Pabrik;Taman;Sekolah,359,31
PID2356,Jl Bhayangkara,Mojokerto,Gudang,5044327479,5347937239,1670419458.209588,9,Sekolah;Universitas;Transportasi Umum,726,11
PID2357,Jl Brigjend Slamet Riyadi,Malang,Komplek Perumahan,2242805306,2626647239,22428053.06,1,Pabrik,237,24
PID2358,Jl Pemuda,Surabaya,Ruko,5595922056,5966302749,1407511931.3061066,8,Sekolah;Universitas;Transportasi Umum,878,32
PID2359,Jl Pemuda,Surabaya,Gedung,8869453172,9973139959,3262924580.8893876,6,Sekolah;Taman;Pusat Perbelanjaan,748,42
PID2360,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,1557633621,1791582523,18660333.795003243,2,Pabrik,726,44
PID2361,Jl Panglima Sudirman,Pasuruan,Komplek Perumahan,8112110410,9338837209,2659445815.148805,9,Kantor;Transportasi Umum,758,17
PID2362,Jl Diponegoro,Madiun,Gudang,6661882559,7793588110,3012401560.0787926,11,Universitas;Kantor;Pusat Perbelanjaan,219,11
PID2363,Jl Ijen Nirwana,Malang,Komplek Perumahan,5575863370,6616804657,2378279807.4754214,8,Universitas;Transportasi Umum;Kafe,756,38
PID2364,Jl Pahlawan,Mojokerto,Rumah Tunggal,2392949030,2463668051,32920412.154465493,2,Pabrik,827,24
PID2365,Jl Pahlawan,Mojokerto,Gudang,7182880690,7391233800,98069446.21856077,3,"Pabrik, Taman",498,23
PID2366,Jl Raya Krian,Sidoharjo,Rumah Tunggal,6758504665,7388966112,1493383555.3106663,9,Universitas;Transportasi Umum,631,44
PID2367,Jl Diponegoro,Surabaya,Rumah Tunggal,6640518616,7122901496,111083132.94517154,3,"Pabrik, Taman",841,22
PID2368,Jl Mayjend Sungkono,Surabaya,Rumah Tunggal,2919904624,3135828542,821288261.3599671,12,Pusat Perbelanjaan;Pusat Hiburan,982,38
PID2369,Jl Raya Krian,Sidoharjo,Gudang,3870078636,4354209852,80066860.46975635,4,Objek Wisata,885,32
PID2370,Jl Ijen Nirwana,Malang,Komplek Perumahan,1238953605,1438492508,275754064.2072126,6,Sekolah;Taman;Pusat Perbelanjaan,523,10
PID2371,Jl Mayjen Sungkono,Kediri,Rumah Tunggal,8109411499,9032770661,116723920.81156151,4,Objek Wisata,298,43
PID2372,Jl Oro Oro Ombo,Batu,Ruko,4712658935,5527012889,1535988707.195078,11,Objek Wisata;Pusat Hiburan,229,43
PID2373,Jl Brigjend Slamet Riyadi,Malang,Vila,8559719661,9386596900,2541273400.9209414,6,Universitas;Transportasi Umum;Kafe,718,47
PID2374,Jl Mayor Bismo,Kediri,Ruko,7527262034,8057516430,3679583059.9649734,8,Sekolah;Universitas;Transportasi Umum,318,27
